,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
35,맛보래,서울특별시 종로구 인사동3길 9 1F,기타 한식,만원 미만,6,
36,청국장밥,서울특별시 종로구 삼청로2길 29-5,탕 / 찌개 / 전골,만원 미만,1,
37,마나님레시피,서울특별시 종로구 윤보선길 65,한정식 / 백반 / 정통 한식,만원 미만,4,
38,강남면옥,서울특별시 종로구 인사동길 18 1F,국수 / 면 요리,만원 미만,6,
39,화동옥,서울특별시 종로구 창덕궁1길 40,탕 / 찌개 / 전골,만원 미만,6,
40,북촌손만두,서울특별시 종로구 인사동3길 6 1F,한정식 / 백반 / 정통 한식,만원 미만,3,
41,미미당,서울특별시 종로구 계동길 100,기타 한식,만원 미만,2,
42,밀과보리,서울특별시 종로구 창덕궁1길 32-1,국수 / 면 요리,만원 미만,3,
43,미술관옆돈까스,서울특별시 종로구 율곡로3길 83,기타 한식,만원 미만,2,
44,나주소나주곰탕,서울특별시 종로구 율곡로4길 55 원당빌딩,탕 / 찌개 / 전골,만원 미만,1,
45,삼지,서울특별시 종로구 북촌로2길 5-7,고기 요리,만원 미만,1,
46,로라방앗간,서울특별시 종로구 인사동길 49 나인트리프리미어호텔 1F,기타 한식,만원 미만,4,
47,마루자연식김밥,서울특별시 종로구 인사동길 35-4 본관 1F 105호,기타 한식,만원 미만,1,
48,콩사랑,서울특별시 종로구 북촌로2길 5-4,한정식 / 백반 / 정통 한식,만원 미만,1,
49,동백식당,서울특별시 종로구 윤보선길 10 9호,탕 / 찌개 / 전골,만원 미만,4,
50,김미즉석떡볶이,서울특별시 종로구 삼청로 65-2,기타 한식,만원 미만,1,
51,인사동 6842 고기밥상,서울특별시 종로구 인사동길 30-14,한정식 / 백반 / 정통 한식,만원 미만,2,
52,메밀란,서울특별시 종로구 인사동11길 16-4,국수 / 면 요리,만원 미만,1,
53,인사동두부마을,서울특별시 종로구 인사동길 30-12,기타 한식,만원 미만,1,
54,신의주찹쌀순대,서울특별시 종로구 율곡로 59,탕 / 찌개 / 전골,만원 미만,2,
55,어머니가구워주신생선구이,서울특별시 종로구 인사동길 18,한정식 / 백반 / 정통 한식,만원 미만,3,
56,예술김밥,서울특별시 종로구 인사동5길 4,기타 한식,만원 미만,3,
57,명동칼국수,서울특별시 종로구 인사동길 29,국수 / 면 요리,만원 미만,2,
58,꿀밥상,서울특별시 종로구 삼청로 101 1F,한정식 / 백반 / 정통 한식,만원 미만,2,
59,종로수제비,서울특별시 종로구 율곡로4길 70,국수 / 면 요리,만원 미만,1,
60,재동맷돌순두부,서울특별시 종로구 북촌로2길 6,탕 / 찌개 / 전골,만원 미만,2,
61,북촌칼국수,서울특별시 종로구 인사동길 50,국수 / 면 요리,만원 미만,3,
62,인사면옥,서울특별시 종로구 인사동길 35-3,국수 / 면 요리,만원 미만,2,
63,대림국수,서울특별시 종로구 북촌로2길 9  1F,퓨전 한식,만원 미만,3,
64,현선이네,서울특별시 종로구 계동길 17,기타 한식,만원 미만,2,
65,명품삼청동떡볶이,서울특별시 종로구 북촌로 33-2,기타 한식,만원 미만,1,
66,종로경찰서구내식당,서울특별시 종로구 율곡로 46 B1,한정식 / 백반 / 정통 한식,만원 미만,1,
67,남도추어탕,서울특별시 종로구 삼청로 22-27,탕 / 찌개 / 전골,만원 미만,1,
68,국수명가,서울특별시 종로구 율곡로1길 54-1,국수 / 면 요리,만원 미만,1,
69,다락,서울특별시 종로구 인사동6길 2,기타 한식,만원 미만,1,
70,존슨부대찌개,서울특별시 종로구 인사동길 23-1  동원빌딩 2F,탕 / 찌개 / 전골,만원 미만,1,
71,성가백암순대,서울특별시 종로구 삼봉로 81 두산위브 1F,탕 / 찌개 / 전골,만원 미만,1,
72,원조부대고기,서울특별시 종로구 창덕궁1길 31  1-2F,탕 / 찌개 / 전골,만원 미만,1,
73,모퉁이네,서울특별시 종로구 계동길 67,기타 한식,만원 미만,1,
74,부산조방낙지,서울특별시 종로구 삼봉로 81,해산물 요리,만원 미만,1,
75,옥방손칼국수,서울특별시 종로구 인사동16길 8-3,국수 / 면 요리,만원 미만,1,
