,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
280,덕수궁리에제와플,서울특별시 중구 덕수궁길 5,카페 / 디저트,만원 미만,5,4.1
281,커피앤시가렛,서울특별시 중구 서소문로 116,카페 / 디저트,만원 미만,5,3.9
282,라그린,서울특별시 중구 정동길 26 이화여고100주년기념관,카페 / 디저트,만원 미만,13,3.9
283,루소랩,서울특별시 중구 정동길 17 이화정동빌딩 1F,카페 / 디저트,만원 미만,40,3.8
284,르풀,서울특별시 중구 정동길 33,카페 / 디저트,만원 미만,18,3.7
285,블랙드럼,서울특별시 중구 한강대로 416 서울스퀘어 1F,카페 / 디저트,만원 미만,11,3.6
286,인잇,서울특별시 중구 세종대로21길 40 1F,카페 / 디저트,만원 미만,4,3.5
287,카페돌담콩,서울특별시 중구 덕수궁길 9,카페 / 디저트,만원 미만,9,3.5
288,전광수커피하우스,서울특별시 중구 정동길 39,카페 / 디저트,만원 미만,14,3.4
289,넬보스코남촌빵집,서울특별시 중구 퇴계로8길 16 1F,베이커리,만원 미만,3,
290,남대문커피,서울특별시 중구 남대문시장길 17-6 1F,카페 / 디저트,만원 미만,5,
291,융태행제과점,서울특별시 중구 남대문로1길 26-9,베이커리,만원 미만,3,
292,카페비,서울특별시 중구 퇴계로 18,카페 / 디저트,만원 미만,3,
293,이그제큐티브라운지,서울특별시 중구 소공로 106 서울 웨스틴조선호텔 20F,카페 / 디저트,3만원-4만원,6,
294,만리199,서울특별시 중구 만리재로 199 1F,치킨 / 호프 / 펍,만원 미만,11,4.0
295,왕대박지지미촌,서울특별시 중구 퇴계로 62-1,일반 주점,만원-2만원,12,3.9
296,서울리스타,서울특별시 중구 퇴계로 19 호텔마누 1-2F,치킨 / 호프 / 펍,만원-2만원,8,3.8
297,서울막걸리클럽,서울특별시 중구 퇴계로 19 2F,전통 주점 / 포차,만원-2만원,1,
298,브롱스,서울특별시 중구 남대문로1길 51,치킨 / 호프 / 펍,만원-2만원,3,
299,교동전선생,서울특별시 중구 서소문로 134-10,전통 주점 / 포차,만원-2만원,3,
300,도리방,서울특별시 중구 다동길 36,일반 주점,만원-2만원,3,
301,뽀뽀치킨,서울특별시 중구 퇴계로 68-1,치킨 / 호프 / 펍,만원-2만원,1,
302,생활맥주,서울특별시 중구 남대문로1길 26-5,치킨 / 호프 / 펍,만원-2만원,1,
303,뽀뽀치킨,서울특별시 중구 세종대로 3-1 1F,치킨 / 호프 / 펍,만원-2만원,2,
304,크래프트맥코이,서울특별시 중구 남대문로9길 51,치킨 / 호프 / 펍,만원-2만원,1,
305,국민맥주,서울특별시 중구 남대문로1길 46,일반 주점,만원-2만원,1,
306,음악과사람들,서울특별시 중구 세종대로 70,일반 주점,만원-2만원,1,
307,마크 다모르,서울특별시 중구 퇴계로 67 26F,칵테일 / 와인,2만원-3만원,5,4.1
308,더플라자 더라운지,서울특별시 중구 소공로 119 더 플라자 1F,칵테일 / 와인,2만원-3만원,21,3.9
309,비어할레,서울특별시 중구 을지로3길 34,치킨 / 호프 / 펍,2만원-3만원,2,
310,빈공간,서울특별시 중구 만리재로37길 8,칵테일 / 와인,2만원-3만원,2,
311,오크룸,서울특별시 중구 소월로 50,칵테일 / 와인,3만원-4만원,6,4.0
312,마이시크릿덴,서울특별시 중구 덕수궁길 9 현진빌딩 401호,칵테일 / 와인,3만원-4만원,3,
